,Day,Campaign name,Ad Set Name,Ad name,Reach,Impressions,Frequency,Result type,Results,Amount spent (EUR),Cost per result,"CPM (cost per 1,000 impressions)",CPC (cost per link click),"Cost per 1,000 Accounts Center accounts reached",Cost per ThruPlay,3sek % Impression,25% in % Impressions,50% in % Impression,75% in % Impression,95% in % Impressions,100% in % Impressions,ThruPlay % Impression,CTR (all),CTR (link click-through rate),ThruPlays,Video average play time,Video plays,Cost per 3-second video play,Reporting starts,Reporting ends
3604,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 - Landesverband Berlin Wahlen 2023 - Digitalisierung,3106,3180,1.02382486,Reach,3106.0,5.51,1.77398583,1.7327044,5.51,1.77398583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1572327,0.03144654,,,,,2023-01-16,2023-01-16
3605,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 - Landesverband Berlin Wahlen 2023 - Wahlprogramm,176,178,1.01136364,Reach,176.0,0.32,1.81818182,1.79775281,0.32,1.81818182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56179775,0.56179775,,,,,2023-01-16,2023-01-16
3606,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Plakate 2,70,70,1.0,Reach,70.0,0.12,1.71428571,1.71428571,,1.71428571,,0.05714286,0.05714286,0.01428571,0.01428571,0.0,0.0,0.0,0.0,,,1.0,49.0,0.03,2023-01-16,2023-01-16
3607,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Enthüllt!,16900,17164,1.0156213,Reach,16900.0,29.2,1.72781065,1.70123514,1.12307692,1.72781065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22721976,0.15147984,,,,,2023-01-16,2023-01-16
3608,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - 5%,85,86,1.01176471,Reach,85.0,0.16,1.88235294,1.86046512,,1.88235294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023-01-16,2023-01-16
3609,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Plakate,5174,5200,1.00502513,Reach,5174.0,8.89,1.71820642,1.70961538,2.2225,1.71820642,0.30655172,0.05192308,0.03153846,0.01519231,0.01038462,0.00519231,0.005,0.00557692,0.07692308,0.07692308,29.0,1.0,4881.0,0.03292593,2023-01-16,2023-01-16
3610,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Wir sind Volt – Kopie,122,123,1.00819672,Reach,122.0,0.2,1.63934426,1.62601626,,1.63934426,0.2,0.05691057,0.03252033,0.01626016,0.00813008,0.0,0.0,0.00813008,0.0,,1.0,1.0,87.0,0.02857143,2023-01-16,2023-01-16
3611,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - No money – Kopie,29,29,1.0,Reach,29.0,0.04,1.37931034,1.37931034,,1.37931034,0.01333333,0.24137931,0.68965517,0.31034483,0.20689655,0.10344828,0.10344828,0.10344828,0.0,,3.0,2.0,28.0,0.00571429,2023-01-16,2023-01-16
3612,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Bevors keiner wird – Kopie 2,195,197,1.01025641,Reach,195.0,0.33,1.69230769,1.6751269,0.165,1.69230769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52284264,1.01522843,,,,,2023-01-16,2023-01-16
3613,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Unfair – Kopie 2,410,421,1.02682927,Reach,410.0,0.71,1.73170732,1.68646081,,1.73170732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71258907,,,,,,2023-01-16,2023-01-16
3614,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Automassen,1886,1896,1.00530223,Reach,1886.0,3.2,1.69671262,1.68776371,0.8,1.69671262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26371308,0.21097046,,,,,2023-01-16,2023-01-16
3615,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Gründen,410,414,1.0097561,Reach,410.0,0.7,1.70731707,1.69082126,0.35,1.70731707,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309179,0.48309179,,,,,2023-01-16,2023-01-16
3616,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Reel2,53,53,1.0,Reach,53.0,0.11,2.0754717,2.0754717,,2.0754717,,0.01886792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,44.0,0.11,2023-01-16,2023-01-16
3617,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Plakate,3557,3590,1.00927748,Reach,3557.0,6.1,1.71492831,1.69916435,1.22,1.71492831,0.38125,0.03704735,0.02116992,0.01281337,0.0091922,0.00529248,0.00529248,0.00445682,0.22284123,0.13927577,16.0,1.0,3215.0,0.04586466,2023-01-16,2023-01-16
3618,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 - LV Berlin - Awareness - Sexwork,1242,1258,1.01288245,Reach,1242.0,2.15,1.7310789,1.709062,2.15,1.7310789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95389507,0.07949126,,,,,2023-01-16,2023-01-16
3619,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Bevors keiner wird – Kopie 3,520,523,1.00576923,Reach,520.0,0.86,1.65384615,1.64435946,0.43,1.65384615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38240918,0.38240918,,,,,2023-01-16,2023-01-16
3620,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Unfair – Kopie 3,1049,1076,1.0257388,Reach,1049.0,1.86,1.77311725,1.72862454,,1.77311725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27881041,,,,,,2023-01-16,2023-01-16
3621,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Hund Verwaltung – Kopie 2,2998,3023,1.00833889,Reach,2998.0,5.1,1.70113409,1.68706583,1.275,1.70113409,0.19615385,0.03506451,0.05226596,0.02216341,0.01389348,0.00893152,0.00860073,0.00860073,0.16539861,0.13231889,26.0,0.0,2778.0,0.04811321,2023-01-16,2023-01-16
3622,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 - LV Berlin 2023 - Awareness - Drogen,3163,3217,1.0170724,Reach,3163.0,5.55,1.75466329,1.72520982,0.79285714,1.75466329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21230961,0.21759403,,,,,2023-01-16,2023-01-16
3623,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Partei,1325,1343,1.01358491,Reach,1325.0,2.32,1.7509434,1.7274758,0.77333333,1.7509434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29784066,0.22338049,,,,,2023-01-16,2023-01-16
3624,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Reel1,133,135,1.01503759,Reach,133.0,0.22,1.65413534,1.62962963,,1.65413534,,0.00740741,0.00740741,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,91.0,0.22,2023-01-16,2023-01-16
3625,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Wien,11160,11462,1.02706093,Reach,11160.0,19.39,1.7374552,1.69167685,1.02052632,1.7374552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19193858,0.16576514,,,,,2023-01-16,2023-01-16
3626,2023-01-16,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Tempo30,3370,3403,1.00979228,Reach,3370.0,5.81,1.72403561,1.70731707,0.72625,1.72403561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49955921,0.23508669,,,,,2023-01-16,2023-01-16
3627,2023-01-15,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Kennst du...? - ALLE,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Kennst du?,4889,5331,1.09040704,Post engagements,224.0,29.97,0.13379464,5.62183455,,6.13008795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87844682,,,,,,2023-01-15,2023-01-15
3628,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 - Landesverband Berlin Wahlen 2023 - Wahlprogramm,134,136,1.01492537,Reach,134.0,0.24,1.79104478,1.76470588,,1.79104478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023-01-15,2023-01-15
3629,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Plakate 2,146,146,1.0,Reach,146.0,0.23,1.57534247,1.57534247,,1.57534247,0.23,0.09589041,0.09589041,0.04109589,0.02054795,0.00684932,0.00684932,0.00684932,0.0,,1.0,1.0,129.0,0.01642857,2023-01-15,2023-01-15
3630,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Hund Verwaltung – Kopie,842,846,1.00475059,Reach,842.0,1.37,1.62707838,1.61938534,1.37,1.62707838,0.12454545,0.05437352,0.07328605,0.03427896,0.02009456,0.01300236,0.01300236,0.01300236,0.11820331,0.11820331,11.0,1.0,782.0,0.02978261,2023-01-15,2023-01-15
3631,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - 5%,80,80,1.0,Reach,80.0,0.12,1.5,1.5,,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023-01-15,2023-01-15
3632,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Plakate,6986,7090,1.01488692,Reach,6986.0,11.65,1.66762096,1.64315938,1.66428571,1.66762096,0.3640625,0.04626234,0.02552891,0.01368124,0.01071932,0.00493653,0.00465444,0.0045134,0.12693935,0.09873061,32.0,1.0,6649.0,0.03551829,2023-01-15,2023-01-15
3633,2023-01-15,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Video Ad – ALLES,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Scholz,15208,19155,1.25953446,Link clicks,698.0,42.94,0.06151862,2.24171235,0.06151862,2.82351394,0.32778626,0.03795354,0.03894545,0.02563299,0.01075437,0.007361,0.007361,0.00683895,3.6596189,3.64395719,131.0,0.0,18704.0,0.05906465,2023-01-15,2023-01-15
3634,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Wir sind Volt – Kopie,176,177,1.00568182,Reach,176.0,0.29,1.64772727,1.63841808,0.29,1.64772727,0.29,0.09039548,0.03954802,0.02259887,0.00564972,0.0,0.0,0.00564972,1.1299435,0.56497175,1.0,1.0,147.0,0.018125,2023-01-15,2023-01-15
3635,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - No money – Kopie,77,78,1.01298701,Reach,77.0,0.12,1.55844156,1.53846154,,1.55844156,0.03,0.11538462,0.37179487,0.12820513,0.07692308,0.05128205,0.05128205,0.05128205,0.0,,4.0,1.0,74.0,0.01333333,2023-01-15,2023-01-15
3636,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Bevors keiner wird – Kopie 2,292,297,1.01712329,Reach,292.0,0.51,1.74657534,1.71717172,,1.74657534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023-01-15,2023-01-15
3637,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Unfair – Kopie 2,347,351,1.01152738,Reach,347.0,0.58,1.67146974,1.65242165,0.58,1.67146974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56980057,0.28490028,,,,,2023-01-15,2023-01-15
3638,2023-01-15,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Video Ad – ALLES,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Video Ad – Kopie,127904,179700,1.40495997,Link clicks,5695.0,387.95,0.06812116,2.1588759,0.06812116,3.03313423,0.47954265,0.01982749,0.01521981,0.03037284,0.00614914,0.00481358,0.00470785,0.00450195,3.18864775,3.16917084,809.0,0.0,175680.0,0.10888296,2023-01-15,2023-01-15
3639,2023-01-15,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Ideales Europa,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Ideales Europa,4777,5123,1.0724304,Post engagements,277.0,19.98,0.07212996,3.90005856,,4.18254134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60823736,,,,,,2023-01-15,2023-01-15
3640,2023-01-15,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Video Ad – ALLES,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Scholz ohne Katze,3253,3605,1.10820781,Link clicks,153.0,8.95,0.05849673,2.48266297,0.05849673,2.75130649,0.52647059,0.04715673,0.04909847,0.01969487,0.01081831,0.00471567,0.00471567,0.00471567,4.24410541,4.24410541,17.0,0.0,3521.0,0.05264706,2023-01-15,2023-01-15
3641,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 - Landesverband Berlin Wahlen 2023 - Digitalisierung,3362,3425,1.01873885,Reach,3362.0,5.69,1.69244497,1.66131387,2.845,1.69244497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08759124,0.05839416,,,,,2023-01-15,2023-01-15
3642,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Verwaltung,352,361,1.02556818,Reach,352.0,0.58,1.64772727,1.6066482,0.58,1.64772727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27700831,0.27700831,,,,,2023-01-15,2023-01-15
3643,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Gründen,463,468,1.01079914,Reach,463.0,0.76,1.64146868,1.62393162,0.76,1.64146868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42735043,0.21367521,,,,,2023-01-15,2023-01-15
3644,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Enthüllt!,17680,17854,1.00984163,Reach,17680.0,28.97,1.63857466,1.62260558,0.76236842,1.63857466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744483,0.21283746,,,,,2023-01-15,2023-01-15
3645,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Bevors keiner wird – Kopie 3,2731,2762,1.01135115,Reach,2731.0,4.4,1.61113145,1.59304852,0.73333333,1.61113145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32585083,0.21723389,,,,,2023-01-15,2023-01-15
3646,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Unfair – Kopie 3,1631,1693,1.03801349,Reach,1631.0,2.66,1.63090129,1.57117543,1.33,1.63090129,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35440047,0.11813349,,,,,2023-01-15,2023-01-15
3647,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Hund Verwaltung – Kopie 2,7232,7286,1.00746681,Reach,7232.0,11.59,1.60259956,1.59072193,1.44875,1.60259956,0.21072727,0.03293988,0.04954708,0.01839144,0.01152896,0.00809772,0.00754872,0.00754872,0.13724952,0.10979962,55.0,0.0,6692.0,0.04829167,2023-01-15,2023-01-15
3648,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - PLZ-Gruppe A,BE0000 – Landesverband Berlin Wahlen 2023 - Plakate,7732,7790,1.00750129,Reach,7732.0,12.37,1.5998448,1.58793325,1.237,1.5998448,0.37484848,0.02811297,0.01771502,0.00949936,0.00770218,0.00436457,0.00410783,0.0042362,0.15404365,0.1283697,33.0,0.0,7084.0,0.05648402,2023-01-15,2023-01-15
3649,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Partei,1349,1364,1.01111935,Reach,1349.0,2.2,1.63083766,1.61290323,1.1,1.63083766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21994135,0.14662757,,,,,2023-01-15,2023-01-15
3650,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 - LV Berlin 2023 - Awareness - Drogen,3386,3465,1.02333136,Reach,3386.0,5.78,1.70702894,1.66810967,2.89,1.70702894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89466089,0.05772006,,,,,2023-01-15,2023-01-15
3651,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Wien,6824,6903,1.01157679,Reach,6824.0,11.32,1.65885111,1.63986672,0.7075,1.65885111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23178328,0.23178328,,,,,2023-01-15,2023-01-15
3652,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Tempo30,5382,5497,1.02136752,Reach,5382.0,8.96,1.66480862,1.62997999,0.64,1.66480862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47298526,0.25468437,,,,,2023-01-15,2023-01-15
3653,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,Automassen,2824,2849,1.00885269,Reach,2824.0,4.61,1.63243626,1.61811162,0.76833333,1.63243626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21060021,0.21060021,,,,,2023-01-15,2023-01-15
3654,2023-01-15,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Video Ad – ALLES,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) –,56,57,1.01785714,Link clicks,1.0,0.17,0.17,2.98245614,0.17,3.03571429,,0.03508772,0.03508772,0.0,0.0,0.0,0.0,0.0,1.75438596,1.75438596,,0.0,54.0,0.085,2023-01-15,2023-01-15
3655,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Reel2,159,159,1.0,Reach,159.0,0.26,1.63522013,1.63522013,,1.63522013,,0.01886792,0.01886792,0.00628931,0.0,0.0,0.0,0.0,0.0,,,0.0,149.0,0.08666667,2023-01-15,2023-01-15
3656,2023-01-15,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Reel1,215,217,1.00930233,Reach,215.0,0.39,1.81395349,1.79723502,,1.81395349,0.39,0.03686636,0.02304147,0.00460829,0.00460829,0.00460829,0.00460829,0.00460829,0.0,,1.0,0.0,187.0,0.04875,2023-01-15,2023-01-15
3657,2023-01-14,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Video Ad – Ehrenamt,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Scholz – Kopie 2,520,547,1.05192308,Link clicks,15.0,1.32,0.088,2.41316271,0.088,2.53846154,0.264,0.05301645,0.05484461,0.04204753,0.02010969,0.01096892,0.00914077,0.00914077,2.74223035,2.74223035,5.0,0.0,537.0,0.04551724,2023-01-14,2023-01-14
3658,2023-01-14,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - 5%,102,105,1.02941176,Reach,102.0,0.21,2.05882353,2.0,,2.05882353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023-01-14,2023-01-14
3659,2023-01-14,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Plakate,7160,7299,1.01941341,Reach,7160.0,12.62,1.76256983,1.72900397,1.5775,1.76256983,0.52583333,0.04466365,0.02507193,0.01178244,0.0080833,0.00342513,0.00287711,0.00328812,0.13700507,0.10960406,24.0,1.0,6841.0,0.03871166,2023-01-14,2023-01-14
3660,2023-01-14,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Kennst du...? - ALLE,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Kennst du?,5882,6602,1.12240734,Post engagements,293.0,30.41,0.1037884,4.60617995,,5.1700102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79975765,,,,,,2023-01-14,2023-01-14
3661,2023-01-14,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Wir sind Volt – Kopie,258,263,1.01937984,Reach,258.0,0.47,1.82170543,1.78707224,0.47,1.82170543,,0.07604563,0.02281369,0.00760456,0.0,0.0,0.0,0.0,1.14068441,0.38022814,,1.0,217.0,0.0235,2023-01-14,2023-01-14
3662,2023-01-14,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Bevors keiner wird – Kopie 2,601,611,1.01663894,Reach,601.0,1.04,1.73044925,1.70212766,1.04,1.73044925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32733224,0.16366612,,,,,2023-01-14,2023-01-14
3663,2023-01-14,BE0000 – Landesverband Berlin Wahlen 2023 - Awareness,BE0000 – Landesverband Berlin Wahlen 2023 - Account Ads - Korrekt,BE0000 – Landesverband Berlin Wahlen 2023 - Unfair – Kopie 2,317,320,1.00946372,Reach,317.0,0.56,1.76656151,1.75,0.56,1.76656151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.3125,,,,,2023-01-14,2023-01-14
3664,2023-01-14,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Events bewerben,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Video Ad - Politik,DE0000_JoinPolitics (Team Europa “Bewirb dich jetzt”) – Scholz – Kopie 2,172,192,1.11627907,Link clicks,9.0,0.35,0.03888889,1.82291667,0.03888889,2.03488372,0.35,0.03645833,0.03645833,0.01041667,0.00520833,0.00520833,0.00520833,0.00520833,4.6875,4.6875,1.0,0.0,185.0,0.05,2023-01-14,2023-01-14
